id|source|url|text|author|created_at|is_reply|parent_id
18101723282130719|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Pa ajde, da zavrsimo vise ovo sranje|milic8401|2026-07-08T18:44:03+00:00|0|
17893729428555394|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Šizofreno cepanje udara solidno danas izgleda|dusann3|2026-07-08T19:30:12+00:00|0|
18105060427865293|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Ovaj ne zna gde udara…|jovvaan|2026-07-08T18:43:56+00:00|0|
18458835034112039|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Čim je ona rts baba u uvodu zna se da sledi povećana doza trovačine.|vuk.na.mesecini|2026-07-08T18:40:44+00:00|0|
18154460623492877|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Smrade.|pantovicnick|2026-07-08T18:53:40+00:00|0|
17912050404424335|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Nije mi jasno zasto prenosite svako njegovo obracanje u vezi izbora...slinavi gad!|damjanslavko|2026-07-08T18:43:18+00:00|0|
18059659967742906|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Silovanje nasig mozgova, pro max. Dokle bre vise😮|izmedju.redova1|2026-07-08T18:42:02+00:00|0|
18041193818803783|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Hoće prvo da se uvali u fotelju da iskontroliše i predsedničke nakon toga. E, nećeš, dosta nam je svega!!!!! BRUTALAN BOJKOT BIZNISA I USLUGA ČLANOVA SVIH OPOZICIONIH STRANAKA, ZNAČI NEĆU BRE NI KOD HIRURGA AKO MI ZATREBA AKO NE STANU PROTIV RADIKALA OTVORENO SAD I ODMAH!!!|sayades_|2026-07-08T18:49:58+00:00|0|
18048458561581022|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Mrš|nebojsa2236|2026-07-08T18:53:24+00:00|0|
18084026318352621|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Bestidno izivljavanje nad gradjanima. I jos misli da je mangup.|bekkerdoeschka|2026-07-08T18:42:25+00:00|0|
18077620469305818|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Belosvetski lazov,zar nije rekao da podnosi ostavku.|sone_bj|2026-07-08T18:49:51+00:00|0|
18056537789511951|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Niko te ne voli, bedniče!|ivanhoe_14|2026-07-08T18:46:24+00:00|0|
17849579352697161|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Laže 💩 sve|nenadstevancevic|2026-07-08T19:28:40+00:00|0|
18460785100117844|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|LAŽE: https://www.danas.rs/dijalog/licni-stavovi/on-nece-nikada-raspisati-izbore/|prijatelj_studenata|2026-07-08T19:06:05+00:00|0|
18329323309256268|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Dal ce da crkne vise ovaj stakor pa da se napimo|bembleric_designs|2026-07-10T02:52:16+00:00|0|
18363058858213877|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|merkelov špijun 🇦🇱žvalAV šiptarsko kopile🇽🇰 računa da će i ove izbore da POKRADE, kao i izbore u prethodnih 10 godina!!!|pobeda_ili_|2026-07-10T01:48:00+00:00|0|
18331709374249653|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Laže i zamajava. Priča prazne priče.|milky.way904|2026-07-09T11:02:47+00:00|0|
18113227330937404|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Opet lik baroniše|sweet_upsidedown_cake|2026-07-09T10:51:19+00:00|0|
18147255358508489|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Другим речима, зна да губи, па жртвује снс, да би купио себи време као председник да краде још мало. Е моји снсовци, ево вам доказ да нема проблем да вас све прода да би купио који дан власти себи.|natuska.95|2026-07-09T10:35:01+00:00|0|
17871472137687654|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Laze i kada cuti|serbianbeautycom|2026-07-09T08:36:53+00:00|0|
18132640129611561|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|ESENCIJA ZLA I LAŽI|nemezisx|2026-07-09T08:26:26+00:00|0|
17955125532175645|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Umri bre|jacimovicmarko|2026-07-09T06:22:44+00:00|0|
17969294850093549|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Lažeš.|goranlungulov|2026-07-09T04:49:45+00:00|0|
18087054605640147|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Lud covek, treba zatvoriti granice..|rankorajsranko|2026-07-09T04:46:31+00:00|0|
18137214874566987|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Krece sa lizalicama za sve gradjane a penzionerima ce praviti decu da ih obraduje|bogoje.ciric|2026-07-09T04:28:32+00:00|0|
18025055561839449|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Koliko je ovaj mafijaš osiromašio narod, kada istom deli novac pred izbore, užas!  A još veći užas je što to taj isti narod ne prepoznaje, politički i medijski totalno nepismen i neinteligentan, pa se proda svom sadisti! Užas koliko je narod glup!|lukavujwb|2026-07-09T01:58:27+00:00|0|
18023572928842881|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|A više se dogovori sam sa sobom 😢|klarabence|2026-07-08T22:14:05+00:00|0|
17982517434000998|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Znaci spojeni|ginko_biloba_90|2026-07-08T22:02:41+00:00|0|
18027973670831681|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|🤑🤑🤑💩|eli_i_ja|2026-07-08T21:38:22+00:00|0|
18059536223740972|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Nada se da promuva gomilu manjinskih lista i nekog od kontrolisane opozicije. Pa da nekako dođe do parlamentarne većine. Što bi demoralisalo narod i izlaznost na Predsedničkim izborima bi billa znatno manja. Što mafiji odgovara.|slavisavasiljevic|2026-07-08T21:28:07+00:00|0|
18098298683337630|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Razdvojen je on od uma,oduvek.|jovan.zoric.90410|2026-07-08T21:20:33+00:00|0|
17878816614486974|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Treba da shvatite da oni svaki dan sa službama, sa stručnjacima za izbore, rade na tome kako opet da pobede ili kako makar da ne budu pohapšeni i procesuirani. Ozbiljni su to ljudi, toliko u kriminali da su spremni na sve da zaštite svoje prilegije i svoju moć. Nadam se samo da su studenti uz profesore svesni toga, i da svakodnevno razmišljaju i planiraju kontra planove za dve što njima pada na pamet. Nisu ovi baš toliko pametni i kreativni za ideje. Videli smo to do sada. Ali na sve treba biti spreman ukoliko zaista želimo da de smeni gamad, a da se posle i procesuiraju za svoje zločine.|pavkens|2026-07-08T21:18:48+00:00|0|
17995010702977073|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Jake mere od septembra u p***u materinu ... Ja mislio neke nove fabrike , investitori ... Jaka muđenja jaka nuđenja , Smoky pobeđuje|baobab_011|2026-07-08T21:09:36+00:00|0|
18094158797460164|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Kakve zavrzlame 🤣|eva.ambrus8|2026-07-08T21:06:03+00:00|0|
18118000174850602|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Dzabe kupujes penzionere danas te evropa zvanicno odjebala|v.v.l.a.d.i.m.i.r|2026-07-08T20:51:22+00:00|0|
18137681002573213|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Kreten!|mirjanasilja|2026-07-08T20:42:24+00:00|0|
