id|source|url|text|author|created_at|is_reply|parent_id
18108082802064827|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏🇷🇸🇷🇸🇷🇸👍👍👍❤️❤️❤️|i_bi1961|2026-07-10T10:25:47+00:00|0|
18330282049251626|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Vi ste predsedniče svima primer kako se treba boriti za građane Srbije. 🇷🇸🇷🇸🇷🇸|aleksijaradivojcevic|2026-07-10T08:40:09+00:00|0|
18346283116173296|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Ponosna je Srbija što vas ima za predsednika! 🇷🇸🇷🇸🇷🇸|aleksijaradivojcevic|2026-07-10T08:40:48+00:00|0|
18345194422170645|instagram|https://www.instagram.com/p/DamwUQSOKZi/|🇷🇸🇷🇸🇷🇸ACO SRBINE💪💪💪💪|kumzorzo122019|2026-07-10T11:30:36+00:00|0|
18083501882649060|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Респект... Поштовани Господине Председниче 💙❤️☀️☀️...|sanelamihajlovic79ks|2026-07-10T11:49:06+00:00|0|
17998428146974648|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Najbolje predsednike...🇷🇸🇷🇸🇷🇸|nikola_terzic_1987|2026-07-10T08:53:01+00:00|0|
18085693256446233|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Ja sam pokušala da pošaljem i ne dozvoljava mi, piše Greška! Zabranjena operacija Šta da radim|aleksandra123.j|2026-07-10T11:52:33+00:00|0|
18120264254508420|instagram|https://www.instagram.com/p/DamwUQSOKZi/|To Vuckooo|avram_gojic_|2026-07-10T12:28:49+00:00|0|
18366117058224596|instagram|https://www.instagram.com/p/DamwUQSOKZi/|JA SAM U K A Z I V A OOOO(6-godina)-NA ZLOUPOTRBU SLUZBENOG Polozja-ZUTOG Predraga Milanovica????!?Takodjeee ZUTE-Dragane Radovic????Takodje Jos Parrrr NJIH-Koji Su NA CELU OPSTINE SVILAJNAC???BAHATOST,AROGANTNOST,NEERAZUMEVANJEEEE,LOPOVLUKKKK-Itd......….....????????|gogijorgos27|2026-07-10T08:37:49+00:00|0|
18108580897794037|instagram|https://www.instagram.com/p/DamwUQSOKZi/|"Zasto se selektivno bira sta moze da se prijavi a sta ne? 
Znaci oni zasticeni za njih ovo ne vazi?
Evo ja sam hteo da prijavim da Marina Dorcol izvodi radove u 2-3 uvece,ali pojavljuje se pri prijavi “GRESKA”?!? 
Znaci oni su zasticeni jel? 
Zanimljiva predstava za javnost 😂"|pajapatak996|2026-07-10T12:45:53+00:00|0|
18074612177336969|instagram|https://www.instagram.com/p/DamwUQSOKZi/|@pajapatak996 Ma navedi ime i prezime šta si se usrao.Ja sam prijavio pod imenom i prezimenom i ako dodju da se svete jebaću im majku makar me zatvorili.|konanveliki1|2026-07-10T13:20:41+00:00|1|18108580897794037
18118723342889507|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Treba slicna aplikacija i za lekare da postoji i za medicinski sistem gde su neophodne promene.|rimljanincdxx|2026-07-10T08:35:54+00:00|0|
17973944916064013|instagram|https://www.instagram.com/p/DamwUQSOKZi/|@rimljanincdxx bravo|0905__b_o_b_a|2026-07-10T09:51:45+00:00|1|18118723342889507
17975189793059389|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏|rodjaa_|2026-07-10T12:37:41+00:00|0|
18025232411844794|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Svaka cast lagendo! 🇷🇸|__stefan.avramovic__|2026-07-10T12:57:08+00:00|0|
17882610723454429|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Ako uspete sve da procitate do bih vam dalo celu sliku kako se ko ponasa🇷🇸❤️ ziveli|filateomama|2026-07-10T12:58:38+00:00|0|
18048841178573958|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Ovo je jedini covek koga je briga za narod ziveo i srecan bio big ti dao zdravlje💋💝🙏🙏🙏|baka.cajka|2026-07-10T09:00:39+00:00|0|
17903727084466591|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Odgovornost, transparentnost i jednaka pravila za sve jačaju poverenje u državu. Neka svaka prijava bude temeljno proverena, a zakon jednako važi za svakoga. Svaka cast|mirkovictanja55|2026-07-10T12:20:38+00:00|0|
18357893461211634|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Da, u pravu je ovde neko sto rece. Isto treba uraditi i za zdravstvo, jer tu ima mnogo korupcije.|branka.bankovic|2026-07-10T09:47:51+00:00|0|
18097642829192035|instagram|https://www.instagram.com/p/DamwUQSOKZi/|I ja se nadam! 👏 😍|bichon_frise_aki|2026-07-10T10:11:11+00:00|0|
18212179480342159|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Sve čestitke predsedniku Vučiću!!!👏👏👏👏👏👏👏👏|goran8217|2026-07-10T12:16:28+00:00|0|
18125336314707945|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏|zoki63|2026-07-10T11:52:42+00:00|0|
17983914644851761|instagram|https://www.instagram.com/p/DamwUQSOKZi/|BRAVO 👏👏👏👏👏👏|petroviczoe|2026-07-10T11:58:03+00:00|0|
17908185951261768|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Ua!!|zvezdanka_zoric5|2026-07-10T11:56:42+00:00|0|
18420208123197959|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏👏|stanisicdusanka|2026-07-10T11:58:31+00:00|0|
